Kmstand;FzgMarke;Modell;Kraftstoff_diesel;Getriebe;Angebotsart;Preis;Leistung;Baujahr;Anzahl verkaufte Autos;
95000;Mercedes-Benz;C 220;Diesel;Automatic;Used;19.900,00 €;170;2014;;
34000;BMW;320;Gasoline;Automatic;Used;19.900,00 €;184;2016;;
79000;Mercedes-Benz;CLA 220;Diesel;Automatic;Used;19.900,00 €;170;2015;;
7965;Volkswagen;Golf;Gasoline;Manual;Used;19.900,00 €;131;2020;;
3860;Volkswagen;Golf;Gasoline;Manual;Used;19.900,00 €;131;2020;;
4274;Volkswagen;Golf;Gasoline;Manual;Used;19.900,00 €;131;2020;;
18973;Audi;A3;Diesel;Automatic;Used;19.900,00 €;116;2019;;
50714;Ford;Mondeo;Electric/Gasoline;Automatic;Used;19.900,00 €;188;2019;;
101893;Audi;A4;Diesel;Automatic;Used;19.900,00 €;190;2016;;
12200;Volvo;V40;Gasoline;Manual;Used;19.900,00 €;122;2019;;
73105;BMW;330;Diesel;Automatic;Used;19.900,00 €;258;2016;;
24583;Mercedes-Benz;B 200;Gasoline;Automatic;Used;19.900,00 €;156;2016;;
146170;Mercedes-Benz;E 250;Diesel;Automatic;Used;19.900,00 €;204;2016;;
135812;Mercedes-Benz;GLA 200;Gasoline;Automatic;Used;19.900,00 €;156;2018;;
3170;Volkswagen;Golf;Gasoline;Manual;Employee's car;19.900,00 €;90;2020;;
81990;Volkswagen;Touran;Diesel;Automatic;Used;19.900,00 €;150;2017;;
1111;SEAT;Ibiza;Gasoline;Automatic;Demonstration;19.900,00 €;110;2021;;
17999;Renault;Megane;Gasoline;Automatic;Used;19.900,00 €;159;2019;;
95777;Mercedes-Benz;C 220;Diesel;Automatic;Used;19.900,00 €;170;2017;;
59148;Skoda;Octavia;Diesel;Automatic;Used;19.900,00 €;150;2019;;
89000;Volkswagen;Caddy;Diesel;Manual;Used;19.900,00 €;102;2017;;
67204;Ford;Kuga;Diesel;Automatic;Used;19.900,00 €;120;2018;;
58300;MINI;Cooper D;Diesel;Automatic;Used;19.900,00 €;116;2016;;
85091;Skoda;Superb;Diesel;Automatic;Used;19.900,00 €;190;2017;;
96000;Volkswagen;Touareg;Diesel;Automatic;Used;19.900,00 €;340;2011;;
149000;BMW;740;Diesel;Automatic;Used;19.900,00 €;306;2012;;
150000;Jeep;Grand Cherokee;Diesel;Automatic;Used;19.900,00 €;250;2013;;
90700;Chrysler;Town & Country;Gasoline;Automatic;Used;19.900,00 €;287;2014;;
33700;Volkswagen;Golf Cabriolet;Gasoline;Automatic;Used;19.900,00 €;160;2014;;
80437;Skoda;Octavia;Diesel;Automatic;Used;19.900,00 €;184;2016;;
54163;Skoda;Superb;Gasoline;Manual;Used;19.900,00 €;150;2016;;
160700;Audi;A6;Diesel;Automatic;Used;19.900,00 €;272;2016;;
82940;Hyundai;Tucson;Diesel;Automatic;Used;19.900,00 €;185;2016;;
185000;Nissan;Note;Gasoline;Unbekannt;Used;6.000,00 €;88;2012;;
61000;Kia;Sportage;Gasoline;Automatic;Used;19.900,00 €;177;2017;;
51175;Audi;A3;Gasoline;Automatic;Used;19.900,00 €;150;2017;;
22470;BMW;118;Gasoline;Automatic;Used;19.900,00 €;136;2018;;
138741;Toyota;Prius+;Electric/Gasoline;Automatic;Used;19.900,00 €;136;2018;;
19765;BMW;118;Gasoline;Automatic;Used;19.900,00 €;136;2019;;
97658;Toyota;Corolla;Electric/Gasoline;Automatic;Used;19.900,00 €;179;2019;;
28800;Ford;Mondeo;Diesel;Manual;Used;19.900,00 €;120;2019;;
6920;Ford;Puma;Gasoline;Manual;Used;19.900,00 €;125;2020;;
14;Hyundai;i30;Gasoline;Automatic;Used;19.900,00 €;120;2021;;
39998;Audi;A4;Diesel;Manual;Used;19.906,00 €;150;2017;;
139960;Audi;A4;Diesel;Automatic;Used;19.919,00 €;150;2017;;
47696;Audi;Q3;Diesel;Manual;Used;19.925,00 €;120;2016;;
30018;MINI;One Cabrio;Gasoline;Manual;Used;19.930,00 €;102;2018;;
45000;MINI;One Cabrio;Gasoline;Manual;Used;19.930,00 €;102;2018;;
82403;Volkswagen;Tiguan;Diesel;Automatic;Used;19.930,00 €;150;2017;;
63055;Volkswagen;Tiguan;Gasoline;Manual;Used;19.930,00 €;150;2017;;
204000;Mercedes-Benz;GLK 200;Diesel;Unbekannt;Used;10.000,00 €;143;2012;;
12969;Mercedes-Benz;Sprinter;Diesel;Manual;Used;19.935,00 €;114;2017;;
44626;Skoda;Octavia;Gasoline;Manual;Used;19.940,00 €;179;2018;;
45000;Mitsubishi;I-MiEV;Electric;Unbekannt;Used;10.200,00 €;67;2012;;
4750;Volkswagen;Golf;Gasoline;Manual;Used;19.940,00 €;131;2020;;
29767;Volkswagen;T-Roc;Gasoline;Manual;Used;19.940,00 €;150;2018;;
122000;Audi;Q5;Diesel;Automatic;Used;19.940,00 €;177;2013;;
122200;Audi;A6;Diesel;Automatic;Used;19.940,00 €;190;2016;;
11441;Volkswagen;Golf Sportsvan;Gasoline;Manual;Used;19.941,00 €;131;2019;;
37494;BMW;218;Diesel;Automatic;Used;19.949,00 €;150;2018;;
20427;Citroen;Grand C4 Picasso;Gasoline;Manual;Used;19.949,00 €;131;2020;;
35000;Honda;Civic;Gasoline;Manual;Used;19.950,00 €;182;2018;;
9350;Mercedes-Benz;GLA 180;Gasoline;Manual;Used;19.950,00 €;122;2016;;
25750;Volkswagen;Golf;Gasoline;Automatic;Used;19.950,00 €;150;2020;;
103000;Ford;Galaxy;Diesel;Manual;Used;19.950,00 €;179;2017;;
4500;Opel;Mokka X;Gasoline;Manual;Used;19.950,00 €;140;2018;;
7600;Opel;Combo;Gasoline;Manual;Used;19.950,00 €;110;2018;;
8348;Toyota;C-HR;Electric/Gasoline;Automatic;Used;19.950,00 €;98;2017;;
10;Opel;Combo;Gasoline;Manual;Employee's car;19.950,00 €;110;2020;;
7777;Fiat;500X;Gasoline;Manual;Used;19.950,00 €;120;2020;;
23900;Ford;EcoSport;Gasoline;Manual;Employee's car;19.950,00 €;125;2020;;
15;SEAT;Arona;Gasoline;Manual;Employee's car;19.950,00 €;110;2021;;
10;SEAT;Arona;Gasoline;Manual;Employee's car;19.950,00 €;110;2021;;
15;Opel;Crossland;Gasoline;Automatic;Employee's car;19.950,00 €;131;2021;;
2500;Skoda;Kamiq;Gasoline;Manual;Pre-registered;19.950,00 €;95;2021;;
10;Ford;Fiesta;Gasoline;Manual;Pre-registered;19.950,00 €;125;2021;;
18650;SEAT;Ateca;Diesel;Manual;Used;19.950,00 €;116;2018;;
24000;Volkswagen;Golf;Diesel;Manual;Used;19.950,00 €;116;2019;;
7;SEAT;Leon;Gasoline;Manual;Pre-registered;19.950,00 €;131;2021;;
88200;Audi;A4;Diesel;Automatic;Used;19.950,00 €;239;2011;;
8300;SEAT;Leon;Gasoline;Manual;Demonstration;19.950,00 €;131;2020;;
98808;Alfa;Romeo Giulia;Diesel;Manual;Used;19.950,00 €;179;2017;;
76440;Audi;Q3;Diesel;Manual;Used;19.950,00 €;150;2016;;
95200;Mercedes-Benz;GLA 220;Diesel;Automatic;Used;19.950,00 €;177;2015;;
33347;Skoda;Yeti;Gasoline;Automatic;Used;19.950,00 €;150;2016;;
79169;Volvo;V60;Gasoline;Automatic;Used;19.950,00 €;150;2016;;
11600;Opel;Insignia;Gasoline;Manual;Used;19.950,00 €;165;2018;;
10;Ford;EcoSport;Gasoline;Manual;Used;19.950,00 €;125;2019;;
145000;SEAT;Alhambra;Diesel;Automatic;Used;19.950,00 €;184;2017;;
48027;Volkswagen;Passat Variant;Gasoline;Manual;Used;19.950,00 €;150;2018;;
60000;Ford;Kuga;Gasoline;Automatic;Used;19.950,00 €;175;2019;;
102043;Mercedes-Benz;C 200;Diesel;Automatic;Used;19.950,00 €;160;2019;;
90785;Mercedes-Benz;C 200;Diesel;Automatic;Used;19.950,00 €;160;2019;;
4200;Ford;Fiesta;Electric/Gasoline;Manual;Employee's car;19.950,00 €;125;2020;;
63952;Renault;Talisman;Diesel;Automatic;Used;19.950,00 €;160;2017;;
61700;Ford;S-Max;Diesel;Automatic;Used;19.950,00 €;150;2016;;
79300;Hyundai;Tucson;Gasoline;Automatic;Used;19.950,00 €;177;2016;;
69990;Ford;Focus;Gasoline;Manual;Used;19.950,00 €;250;2018;;
89750;Ford;Mondeo;Diesel;Automatic;Used;19.950,00 €;150;2019;;
13934;Ford;Focus;Gasoline;Manual;Used;19.950,00 €;125;2020;;
1100;Volkswagen;Polo;Gasoline;Automatic;Demonstration;19.950,00 €;95;2021;;
55848;Volkswagen;Touran;Gasoline;Manual;Used;19.955,00 €;150;2017;;
51898;Volkswagen;Passat Variant;Diesel;Automatic;Used;19.955,00 €;150;2018;;
57150;Volkswagen;Golf GTI;Gasoline;Automatic;Used;19.955,00 €;230;2016;;
19400;Nissan;Leaf;Electric;Automatic;Used;19.955,00 €;122;2018;;
7064;Volkswagen;T-Cross;Gasoline;Automatic;Used;19.955,00 €;116;2019;;
13154;Nissan;Qashqai;Gasoline;Manual;Used;19.955,00 €;140;2020;;
86100;Nissan;Leaf;Electric;Unbekannt;Used;10.700,00 €;109;2012;;
25803;MINI;One Cabrio;Gasoline;Manual;Used;19.960,00 €;102;2018;;
5300;Volkswagen;Caddy;Gasoline;Manual;Used;19.960,00 €;102;2020;;
19170;Toyota;C-HR;Gasoline;Automatic;Used;19.960,00 €;116;2017;;
11822;Ford;Mondeo;Gasoline;Automatic;Used;19.960,00 €;140;2019;;
4563;Kia;Stonic;Gasoline;Manual;Used;19.960,00 €;120;2020;;
22480;SEAT;Leon;Gasoline;Manual;Demonstration;19.960,00 €;150;2019;;
20946;SEAT;Leon;Gasoline;Manual;Used;19.960,00 €;131;2020;;
16337;SEAT;Leon;Gasoline;Manual;Used;19.960,00 €;131;2020;;
21172;SEAT;Leon;Gasoline;Manual;Used;19.960,00 €;131;2020;;
20726;SEAT;Leon;Gasoline;Manual;Used;19.960,00 €;131;2020;;
20858;SEAT;Leon;Gasoline;Manual;Used;19.960,00 €;131;2020;;
21054;SEAT;Leon;Gasoline;Manual;Used;19.960,00 €;131;2020;;
10;SEAT;Arona;CNG;Manual;Pre-registered;19.960,00 €;90;2020;;
999;Renault;Clio;Gasoline;Manual;Demonstration;19.960,00 €;91;2021;;
5050;Ford;Focus;Diesel;Manual;Employee's car;19.970,00 €;150;2020;;
23250;Skoda;Scala;Diesel;Manual;Used;19.970,00 €;116;2020;;
25;Ford;Focus;Gasoline;Manual;Pre-registered;19.970,00 €;101;2021;;
87;Skoda;Kamiq;Gasoline;Manual;Used;19.970,00 €;110;2021;;
10;Nissan;Qashqai;Gasoline;Automatic;Used;19.970,00 €;116;2018;;
53930;Ford;Kuga;Gasoline;Manual;Used;19.970,00 €;150;2017;;
8600;Mercedes-Benz;B 180;Gasoline;Automatic;Used;19.970,00 €;122;2017;;
23999;Skoda;Scala;Gasoline;Automatic;Used;19.970,00 €;150;2020;;
30713;Audi;A3;Gasoline;Automatic;Used;19.971,00 €;116;2019;;
5;Fiat;500C;Gasoline;Manual;Pre-registered;19.979,00 €;69;2020;;
150;Skoda;Scala;Gasoline;Manual;Pre-registered;19.979,00 €;116;2020;;
9510;SEAT;Arona;Gasoline;Automatic;Used;19.980,00 €;116;2019;;
3000;Skoda;Scala;CNG;Manual;Demonstration;19.980,00 €;90;2021;;
11700;Ford;Focus;Gasoline;Manual;Employee's car;19.980,00 €;150;2020;;
10;Ford;Fiesta;Gasoline;Manual;Pre-registered;19.980,00 €;125;2020;;
5740;Skoda;Kamiq;Gasoline;Manual;Used;19.980,00 €;116;2020;;
58000;Skoda;Octavia;Diesel;Automatic;Used;19.980,00 €;150;2019;;
6536;Dacia;Duster;Diesel;Manual;Used;19.980,00 €;116;2019;;
79800;Skoda;Octavia;Diesel;Automatic;Used;19.980,00 €;150;2018;;
9965;Volkswagen;Golf;Diesel;Manual;Used;19.980,00 €;116;2019;;
500;Ford;EcoSport;Gasoline;Manual;Demonstration;19.980,00 €;101;2021;;
1500;Renault;Clio;Gasoline;Automatic;Demonstration;19.980,00 €;131;2021;;
12;Opel;Corsa;Gasoline;Manual;Pre-registered;19.980,00 €;101;2021;;
1500;Renault;Clio;Electric/Gasoline;Automatic;Demonstration;19.980,00 €;140;2021;;
34624;Mazda;CX-5;Gasoline;Manual;Used;19.980,00 €;165;2017;;
12;Opel;Crossland X;Gasoline;Manual;Pre-registered;19.980,00 €;83;2021;;
47500;Volkswagen;Touran;Gasoline;Manual;Used;19.980,00 €;150;2017;;
259639;Mercedes-Benz;S 500;Gasoline;Automatic;Used;19.980,00 €;435;2012;;
89500;Skoda;Superb;Diesel;Automatic;Used;19.980,00 €;190;2017;;
14400;SEAT;Leon;Gasoline;Manual;Used;19.980,00 €;131;2019;;
10;Volkswagen;Golf;Gasoline;Manual;Pre-registered;19.980,00 €;110;2020;;
57890;Audi;A3;Electric/Gasoline;Automatic;Used;19.980,00 €;150;2016;;
71497;Ford;S-Max;Diesel;Automatic;Used;19.980,00 €;150;2017;;
18350;Toyota;Corolla;Electric/Gasoline;Automatic;Used;19.980,00 €;122;2019;;
19416;Opel;Grandland X;Diesel;Manual;Used;19.980,00 €;131;2020;;
10;Skoda;Kamiq;Gasoline;Manual;Pre-registered;19.980,00 €;95;2021;;
188483;BMW;318;Diesel;Unbekannt;Used;6.700,00 €;143;2012;;
74100;Audi;Q2;Gasoline;Automatic;Used;19.980,00 €;116;2017;;
23999;BMW;118;Diesel;Automatic;Used;19.980,00 €;150;2019;;
88104;Opel;Insignia;Diesel;Automatic;Used;19.980,00 €;170;2018;;
36577;Opel;Insignia;Gasoline;Automatic;Used;19.980,00 €;165;2018;;
40000;Opel;Insignia;Diesel;Automatic;Used;19.980,00 €;170;2018;;
65990;Volkswagen;Golf;Diesel;Automatic;Used;19.980,00 €;150;2019;;
8500;SEAT;Leon;Gasoline;Manual;Used;19.980,00 €;131;2019;;
10;Ford;Fiesta;Gasoline;Automatic;Employee's car;19.980,00 €;101;2019;;
81700;Skoda;Superb;Diesel;Automatic;Used;19.980,00 €;190;2016;;
16440;Skoda;Fabia;Gasoline;Manual;Demonstration;19.980,00 €;110;2020;;
1459;Hyundai;i30;Diesel;Manual;Used;19.980,00 €;116;2020;;
83742;Audi;A5;Diesel;Automatic;Used;19.980,00 €;177;2014;;
93471;Mercedes-Benz;C 180;Gasoline;Automatic;Used;19.980,00 €;156;2014;;
70117;Skoda;Superb;Diesel;Manual;Used;19.980,00 €;190;2017;;
40641;Mercedes-Benz;B 180;Gasoline;Automatic;Used;19.980,00 €;122;2017;;
49591;Volkswagen;Golf;Gasoline;Automatic;Used;19.980,00 €;150;2017;;
35427;Renault;Megane;Gasoline;Automatic;Used;19.980,00 €;205;2017;;
17008;Mazda;3;Gasoline;Manual;Used;19.980,00 €;122;2019;;
12300;Nissan;Leaf;Electric;Automatic;Used;19.980,00 €;136;2019;;
3509;smart;forTwo;Electric;Automatic;Employee's car;19.980,00 €;82;2020;;
29500;Mazda;3;Gasoline;Automatic;Demonstration;19.985,00 €;122;2020;;
36493;Volkswagen;Golf;Gasoline;Automatic;Used;19.985,00 €;125;2016;;
20;Ford;Transit Connect;Gasoline;Manual;Used;19.985,00 €;101;2021;;
13338;Volkswagen;Golf Sportsvan;Gasoline;Manual;Used;19.988,00 €;131;2019;;
37229;Hyundai;Tucson;Gasoline;Automatic;Used;19.988,00 €;177;2016;;
34990;Nissan;NV300;Diesel;Manual;Used;19.988,00 €;125;2017;;
53946;Mercedes-Benz;E 300;Gasoline;Automatic;Used;19.989,00 €;252;2011;;
10;Citroen;Berlingo;Gasoline;Manual;Demonstration;19.989,00 €;110;2020;;
8125;Ford;Focus;Diesel;Manual;Employee's car;19.990,00 €;150;2020;;
50;Ford;Puma;Gasoline;Manual;Pre-registered;19.990,00 €;125;2020;;
73215;Audi;Q2;Gasoline;Automatic;Used;19.990,00 €;150;2018;;
14900;Opel;Insignia;Gasoline;Manual;Used;19.990,00 €;165;2018;;
4500;Opel;Insignia;Gasoline;Manual;Used;19.990,00 €;165;2018;;
14;Suzuki;Swift;Electric/Gasoline;Manual;Pre-registered;19.990,00 €;129;2021;;
5894;Jeep;Renegade;Gasoline;Automatic;Used;19.990,00 €;150;2019;;
24300;Kia;Ceed SW / cee'd SW;Diesel;Manual;Used;19.990,00 €;136;2019;;
17504;Audi;A3;Gasoline;Manual;Used;19.990,00 €;116;2019;;
23104;Ford;Focus;Gasoline;Manual;Used;19.990,00 €;125;2020;;
12500;Ford;EcoSport;Diesel;Manual;Used;19.990,00 €;120;2020;;
99500;BMW;320;Diesel;Manual;Used;19.990,00 €;190;2017;;
49900;Ford;Kuga;Gasoline;Manual;Used;19.990,00 €;150;2018;;
69890;Mercedes-Benz;C 180;Diesel;Automatic;Used;19.990,00 €;116;2017;;
854;Skoda;Scala;Gasoline;Automatic;Used;19.990,00 €;110;2021;;
10;Volkswagen;T-Cross;Gasoline;Manual;Pre-registered;19.990,00 €;110;2021;;
10155;Renault;Kadjar;Gasoline;Automatic;Used;19.990,00 €;140;2019;;
18900;Renault;Kadjar;Gasoline;Automatic;Used;19.990,00 €;140;2019;;
50;SEAT;Arona;Gasoline;Manual;Pre-registered;19.990,00 €;95;2020;;
9734;Fiat;Tipo;Gasoline;Manual;Demonstration;19.990,00 €;120;2020;;
185932;Mercedes-Benz;Viano;Diesel;Automatic;Used;19.990,00 €;224;2011;;
265000;Audi;Q7;Diesel;Automatic;Used;19.990,00 €;500;2011;;
192383;Mercedes-Benz;S 500;Gasoline;Automatic;Used;19.990,00 €;387;2011;;
2500;Mazda;3;Gasoline;Automatic;Used;19.990,00 €;120;2018;;
100;SEAT;Ibiza;Gasoline;Manual;Demonstration;19.990,00 €;95;2019;;
10;Renault;Clio;Gasoline;Automatic;Pre-registered;19.990,00 €;131;2021;;
10;Renault;Clio;Gasoline;Automatic;Used;19.990,00 €;131;2021;;
20;Renault;Captur;Gasoline;Manual;Pre-registered;19.990,00 €;91;2021;;
10;SEAT;Ibiza;Gasoline;Manual;Pre-registered;19.990,00 €;110;2021;;
155510;Mercedes-Benz;C 350;Gasoline;Automatic;Used;19.990,00 €;306;2012;;
21854;Volkswagen;Caddy;Diesel;Manual;Used;19.990,00 €;102;2019;;
107467;Renault;Espace;Diesel;Automatic;Used;19.990,00 €;160;2017;;
152880;BMW;520;Diesel;Automatic;Used;19.990,00 €;190;2017;;
247000;Mercedes-Benz;ML 350;Diesel;Automatic;Used;19.990,00 €;258;2013;;
20;Dacia;Lodgy;Diesel;Manual;Pre-registered;19.990,00 €;116;2021;;
662;Toyota;Corolla;Gasoline;Manual;Used;19.990,00 €;116;2021;;
10;Ford;Fiesta;Electric/Gasoline;Manual;Used;19.990,00 €;125;2021;;
500;Opel;Corsa;Gasoline;Manual;Used;19.990,00 €;101;2021;;
50;Ford;Fiesta;Gasoline;Manual;Used;19.990,00 €;125;2021;;
20;Renault;ZOE;Electric;Automatic;Pre-registered;19.990,00 €;136;2021;;
31315;Ford;S-Max;Gasoline;Manual;Used;19.990,00 €;160;2017;;
54700;Audi;A3;Electric/Gasoline;Automatic;Used;19.990,00 €;204;2017;;
20388;Ford;Focus;Diesel;Manual;Used;19.990,00 €;150;2020;;
16888;Ford;Focus;Diesel;Manual;Used;19.990,00 €;150;2020;;
19572;Ford;Focus;Gasoline;Manual;Used;19.990,00 €;125;2020;;
19271;Ford;Focus;Diesel;Manual;Used;19.990,00 €;150;2020;;
21742;Ford;Focus;Diesel;Manual;Used;19.990,00 €;150;2020;;
5;Ford;Focus;Gasoline;Automatic;Pre-registered;19.990,00 €;125;2020;;
19200;SEAT;Arona;Gasoline;Automatic;Used;19.990,00 €;116;2019;;
10496;Ford;Focus;Gasoline;Manual;Demonstration;19.990,00 €;125;2019;;
130000;Audi;A6;Diesel;Automatic;Used;19.990,00 €;190;2014;;
69950;Ford;Tourneo Connect;Diesel;Automatic;Used;19.990,00 €;120;2018;;
72850;Ford;Tourneo Connect;Diesel;Automatic;Used;19.990,00 €;120;2018;;
55300;Hyundai;Tucson;Diesel;Automatic;Used;19.990,00 €;136;2018;;
38568;Ford;Kuga;Diesel;Automatic;Used;19.990,00 €;179;2016;;
33060;Ford;Kuga;Gasoline;Manual;Used;19.990,00 €;150;2018;;
61455;Ford;Kuga;Gasoline;Manual;Used;19.990,00 €;150;2018;;
0;Hyundai;i30;Gasoline;Manual;Pre-registered;19.990,00 €;120;2020;;
103765;Skoda;Superb;Diesel;Automatic;Used;19.990,00 €;150;2016;;
79825;Ford;Focus;Diesel;Automatic;Used;19.990,00 €;185;2017;;
21500;Toyota;C-HR;Electric/Gasoline;Automatic;Used;19.990,00 €;122;2019;;
10;Hyundai;Tucson;Gasoline;Manual;Demonstration;19.990,00 €;132;2019;;
15;Toyota;Corolla;Gasoline;Manual;Used;19.990,00 €;116;2020;;
75888;Skoda;Octavia;Diesel;Automatic;Used;19.990,00 €;184;2017;;
15576;Opel;Grandland X;Gasoline;Manual;Used;19.990,00 €;131;2019;;
26276;Opel;Insignia;Diesel;Automatic;Used;19.990,00 €;136;2019;;
5713;Opel;Insignia;Gasoline;Automatic;Used;19.990,00 €;165;2020;;
5113;Renault;Megane;Gasoline;Automatic;Used;19.990,00 €;159;2020;;
21738;Opel;Grandland X;Gasoline;Automatic;Used;19.990,00 €;131;2020;;
46617;Volkswagen;Passat Variant;Diesel;Automatic;Used;19.990,00 €;190;2015;;
63746;Ford;Kuga;Diesel;Automatic;Used;19.990,00 €;150;2017;;
41500;Volkswagen;Golf;Gasoline;Automatic;Used;19.990,00 €;131;2018;;
7;Skoda;Fabia;Gasoline;Manual;Demonstration;19.990,00 €;110;2021;;
25;Hyundai;i20;Electric/Gasoline;Manual;Pre-registered;19.990,00 €;101;2021;;
16055;Ford;Focus;Diesel;Automatic;Employee's car;19.990,00 €;120;2019;;
19310;Ford;Focus;Gasoline;Manual;Employee's car;19.990,00 €;125;2019;;
146700;Audi;A6;Diesel;Automatic;Used;19.990,00 €;218;2016;;
20500;Ford;Kuga;Gasoline;Manual;Used;19.990,00 €;150;2019;;
25;Renault;Clio;Gasoline;Automatic;Used;19.990,00 €;131;2020;;
9463;Volkswagen;Golf Sportsvan;Gasoline;Manual;Used;19.990,00 €;116;2020;;
88050;Audi;A3;Gasoline;Automatic;Used;19.990,00 €;150;2017;;
40805;Volkswagen;Golf GTI;Gasoline;Manual;Used;19.990,00 €;220;2017;;
97600;Mercedes-Benz;E 200;Diesel;Automatic;Used;19.990,00 €;136;2015;;
27142;Volkswagen;Tiguan;Gasoline;Manual;Used;19.990,00 €;150;2017;;
26301;Volkswagen;Tiguan;Gasoline;Manual;Used;19.990,00 €;125;2017;;
69500;Volkswagen;Golf;Diesel;Automatic;Used;19.990,00 €;184;2016;;
25050;Volkswagen;Golf;Gasoline;Manual;Used;19.990,00 €;131;2019;;
10180;Renault;Captur;Gasoline;Automatic;Used;19.990,00 €;131;2020;;
12777;Renault;Captur;Gasoline;Automatic;Used;19.990,00 €;131;2020;;
11001;Renault;Captur;Gasoline;Automatic;Used;19.990,00 €;131;2020;;
16237;Ford;Puma;Gasoline;Manual;Employee's car;19.990,00 €;125;2020;;
44500;Ford;Kuga;Diesel;Automatic;Used;19.990,00 €;150;2017;;
90000;Audi;A4;Gasoline;Automatic;Used;19.990,00 €;190;2017;;
48156;Ford;Kuga;Diesel;Manual;Used;19.990,00 €;150;2017;;
3900;Ford;Fiesta;Gasoline;Automatic;Used;19.990,00 €;101;2020;;
999;Hyundai;Kona;Gasoline;Manual;Demonstration;19.990,00 €;120;2020;;
179000;Mercedes-Benz;E 350;Diesel;Automatic;Used;19.990,00 €;252;2014;;
5;Hyundai;iX35;Diesel;Automatic;Used;19.990,00 €;136;2015;;
129898;Ford;Transit;Diesel;Manual;Used;19.990,00 €;125;2015;;
100000;Ford;Transit Custom;Diesel;Manual;Used;19.990,00 €;155;2015;;
79991;Volkswagen;Passat Variant;Diesel;Manual;Used;19.990,00 €;190;2016;;
70705;Skoda;Octavia;Diesel;Automatic;Used;19.990,00 €;184;2016;;
60100;Volvo;XC60;Diesel;Automatic;Used;19.990,00 €;190;2016;;
66034;Renault;Trafic;Diesel;Manual;Used;19.990,00 €;125;2017;;
40934;Citroen;C4;Diesel;Automatic;Used;19.990,00 €;150;2018;;
33900;MINI;Cooper;Gasoline;Automatic;Used;19.990,00 €;136;2018;;
100400;Skoda;Superb;Diesel;Manual;Used;19.990,00 €;190;2018;;
39990;Citroen;Jumpy;Diesel;Manual;Used;19.990,00 €;122;2019;;
19300;Alfa;Romeo Giulietta;Gasoline;Manual;Used;19.990,00 €;120;2019;;
945;Ford;Puma;Gasoline;Manual;Employee's car;19.990,00 €;125;2020;;
16707;Volkswagen;Golf Sportsvan;Gasoline;Manual;Used;19.990,00 €;131;2020;;
15273;Renault;Duster;Gasoline;Manual;Employee's car;19.990,00 €;131;2020;;
20375;Ford;EcoSport;Gasoline;Automatic;Used;19.990,00 €;125;2020;;
18291;Ford;Focus;Gasoline;Manual;Used;19.990,00 €;101;2020;;
9443;Renault;Captur;Gasoline;Automatic;Used;19.990,00 €;131;2020;;
10527;Renault;Megane;Gasoline;Manual;Used;19.990,00 €;140;2020;;
19;Hyundai;i30;Gasoline;Manual;Pre-registered;19.990,00 €;159;2020;;
9;SEAT;Leon;Gasoline;Manual;Pre-registered;19.990,00 €;131;2020;;
4;Volkswagen;Golf;Gasoline;Manual;Pre-registered;19.990,00 €;110;2020;;
8200;Hyundai;i30;Gasoline;Manual;Used;19.990,00 €;140;2020;;
20;Peugeot;2008;Gasoline;Manual;Demonstration;19.990,00 €;101;2021;;
2500;Suzuki;Swift;Electric/Gasoline;Manual;Demonstration;19.990,00 €;129;2021;;
10;Hyundai;i20;Electric/Gasoline;Automatic;Pre-registered;19.990,00 €;101;2021;;
99;Fiat;Doblo;Diesel;Manual;Pre-registered;19.990,00 €;105;2021;;
100;DFSK;Glory 580;Gasoline;Automatic;Used;19.990,00 €;145;2021;;
100;Ford;Focus;Gasoline;Manual;Pre-registered;19.991,00 €;125;2021;;
14355;Skoda;Octavia;CNG;Automatic;Used;19.995,00 €;131;2019;;
13300;Volkswagen;T-Cross;Gasoline;Manual;Used;19.995,00 €;95;2020;;
97250;Audi;A5;Gasoline;Manual;Used;19.995,00 €;224;2015;;
13726;BMW;120;Gasoline;Manual;Used;19.995,00 €;184;2018;;
