AthleteID;Name;Sex;CountryID
94562;"Maria Pitkowska-Chojnacka-Ilwicka";"F";86
94658;"Patrycja Piechowiak";"F";86
94660;"Danuta Zdzisawa Piecyk";"F";86
94660;"Danuta Zdzisawa Piecyk";"F";86
94668;"Magdalena Piekarska";"F";86
94758;"Bogusawa Pietkiewicz (Marcinkowska-, -Treco)";"F";86
94758;"Bogusawa Pietkiewicz (Marcinkowska-, -Treco)";"F";86
94807;"Marta Pihan-Kulesza";"F";86
94807;"Marta Pihan-Kulesza";"F";86
94807;"Marta Pihan-Kulesza";"F";86
94807;"Marta Pihan-Kulesza";"F";86
94807;"Marta Pihan-Kulesza";"F";86
94807;"Marta Pihan-Kulesza";"F";86
94807;"Marta Pihan-Kulesza";"F";86
94807;"Marta Pihan-Kulesza";"F";86
94845;"Daria Pikulik";"F";86
94845;"Daria Pikulik";"F";86
95195;"Ewa Halina Pisiewicz (Rybak-)";"F";86
95195;"Ewa Halina Pisiewicz (Rybak-)";"F";86
95276;"Urszula Piwnicka (Jasiska-)";"F";86
95277;"Joanna Aleksandra Piwowarska";"F";86
95307;"Katarzyna Piocik-Klys";"F";86
95307;"Katarzyna Piocik-Klys";"F";86
95307;"Katarzyna Piocik-Klys";"F";86
95445;"Michalina Plekaniec";"F";86
95461;"Wanda Pleszczyska";"F";86
95470;"Anna Plichta";"F";86
95470;"Anna Plichta";"F";86
95477;"Renata Pli";"F";86
95616;"Arleta Podolak";"F";86
95618;"Anna Podolec (-Miros)";"F";86
95667;"Daria Pogorzelec";"F";86
95667;"Daria Pogorzelec";"F";86
96227;"Marika Popowicz-Drapaa";"F";86
96227;"Marika Popowicz-Drapaa";"F";86
96227;"Marika Popowicz-Drapaa";"F";86
96355;"Elbieta Porzec-Nowak";"F";86
96454;"Wioletta Potpa";"F";86
96454;"Wioletta Potpa";"F";86
96815;"Beata Dorota Predehl (Wrbel-, Binkowska-)";"F";86
96827;"Beata Prei";"F";86
97165;"Grayna Prokopek-Janacek";"F";86
97165;"Grayna Prokopek-Janacek";"F";86
97165;"Grayna Prokopek-Janacek";"F";86
97292;"Hanna Elbieta Prusakowska (-Gajda)";"F";86
97350;"Magorzata Pskit";"F";86
97350;"Magorzata Pskit";"F";86
97399;"Marta Puda";"F";86
97656;"Alexandra Putra";"F";86
97711;"Monika Zofia Pyrek (-Rokita)";"F";86
97711;"Monika Zofia Pyrek (-Rokita)";"F";86
97711;"Monika Zofia Pyrek (-Rokita)";"F";86
97711;"Monika Zofia Pyrek (-Rokita)";"F";86
98067;"Grayna Rabsztyn";"F";86
98067;"Grayna Rabsztyn";"F";86
98067;"Grayna Rabsztyn";"F";86
98067;"Grayna Rabsztyn";"F";86
98118;"Zuzanna Anna Radecka (-Pakaszewska)";"F";86
98118;"Zuzanna Anna Radecka (-Pakaszewska)";"F";86
98118;"Zuzanna Anna Radecka (-Pakaszewska)";"F";86
98209;"Katarzyna Radtke (Schewe-)";"F";86
98209;"Katarzyna Radtke (Schewe-)";"F";86
98209;"Katarzyna Radtke (Schewe-)";"F";86
98237;"Agnieszka Roma Radwaska";"F";86
98237;"Agnieszka Roma Radwaska";"F";86
98237;"Agnieszka Roma Radwaska";"F";86
98237;"Agnieszka Roma Radwaska";"F";86
98237;"Agnieszka Roma Radwaska";"F";86
98237;"Agnieszka Roma Radwaska";"F";86
98237;"Agnieszka Roma Radwaska";"F";86
98238;"Urszula Radwaska";"F";86
98238;"Urszula Radwaska";"F";86
98510;"Helena Rakoczy (Krzynow-)";"F";86
98510;"Helena Rakoczy (Krzynow-)";"F";86
98510;"Helena Rakoczy (Krzynow-)";"F";86
98510;"Helena Rakoczy (Krzynow-)";"F";86
98510;"Helena Rakoczy (Krzynow-)";"F";86
98510;"Helena Rakoczy (Krzynow-)";"F";86
98510;"Helena Rakoczy (Krzynow-)";"F";86
98510;"Helena Rakoczy (Krzynow-)";"F";86
98510;"Helena Rakoczy (Krzynow-)";"F";86
98510;"Helena Rakoczy (Krzynow-)";"F";86
98510;"Helena Rakoczy (Krzynow-)";"F";86
98510;"Helena Rakoczy (Krzynow-)";"F";86
98510;"Helena Rakoczy (Krzynow-)";"F";86
98510;"Helena Rakoczy (Krzynow-)";"F";86
99777;"Stefania Reindl";"F";86
99777;"Stefania Reindl";"F";86
99777;"Stefania Reindl";"F";86
99777;"Stefania Reindl";"F";86
99777;"Stefania Reindl";"F";86
99777;"Stefania Reindl";"F";86
99777;"Stefania Reindl";"F";86
100626;"Halina Sylwia Richter-Grecka-Herrmann";"F";86
100626;"Halina Sylwia Richter-Grecka-Herrmann";"F";86
100626;"Halina Sylwia Richter-Grecka-Herrmann";"F";86
100626;"Halina Sylwia Richter-Grecka-Herrmann";"F";86
100626;"Halina Sylwia Richter-Grecka-Herrmann";"F";86
100626;"Halina Sylwia Richter-Grecka-Herrmann";"F";86
100626;"Halina Sylwia Richter-Grecka-Herrmann";"F";86
101998;"Anna Rogowska";"F";86
101998;"Anna Rogowska";"F";86
101998;"Anna Rogowska";"F";86
102143;"Eulalia Danuta Roliska (Zakrzewska-)";"F";86
102143;"Eulalia Danuta Roliska (Zakrzewska-)";"F";86
102521;"Danuta Zofia Rosani (-Gwardecka)";"F";86
102667;"Milena Maria Rosner";"F";86
102673;"Alicja Rosolska";"F";86
102673;"Alicja Rosolska";"F";86
102809;"Anna Rostkowska (Zagrska-)";"F";86
102822;"Magorzata Danuta Roszkowska";"F";86
102822;"Magorzata Danuta Roszkowska";"F";86
103086;"Grayna Raska (-Pawowska)";"F";86
103126;"Magorzata Katarzyna Rycka (-Kiermasz)";"F";86
103571;"Eugenia Maria Rusin (-Ciarkowska)";"F";86
103695;"Jadwiga Maria Rutkowska (Abisiak-, -Dobrowolska)";"F";86
103696;"Natalia Rutkowska";"F";86
103750;"Maria Ruycka (-Gabryel)";"F";86
103829;"Anna Maria Rybicka";"F";86
103829;"Anna Maria Rybicka";"F";86
103829;"Anna Maria Rybicka";"F";86
103829;"Anna Maria Rybicka";"F";86
103858;"Magorzata Urszula Rydz (-Kapkowska)";"F";86
103858;"Magorzata Urszula Rydz (-Kapkowska)";"F";86
103871;"Kazimiera Rykowska (Sobociska-)";"F";86
103894;"Agnieszka Rysiukiewicz (-Szafiska)";"F";86
103928;"Wiesawa Ryko";"F";86
104117;"Karolina Sadalska";"F";86
104150;"Urszula Sadkowska";"F";86
104150;"Urszula Sadkowska";"F";86
104167;"Milena Maria Sadurek (-Mikoajczyk, -Radecka)";"F";86
104172;"Magdalena Sadecka";"F";86
104295;"Mirosawa Sagun-Lewandowska";"F";86
104295;"Mirosawa Sagun-Lewandowska";"F";86
104295;"Mirosawa Sagun-Lewandowska";"F";86
104295;"Mirosawa Sagun-Lewandowska";"F";86
105826;"Mirosawa Kazimiera Sarna (Saaciska-)";"F";86
105826;"Mirosawa Kazimiera Sarna (Saaciska-)";"F";86
106506;"Felicja Schabiska (-Friedrich)";"F";86
108410;"Jolanta Sekulak (-Szymaska)";"F";86
110288;"Lucyna Siejka (-Juzwa)";"F";86
110306;"Klara Sieroska (-Kostrzew)";"F";86
111312;"Melania Maria Sinoracka";"F";86
111482;"Agnieszka Marzenna Siwek (-Jechowska)";"F";86
111482;"Agnieszka Marzenna Siwek (-Jechowska)";"F";86
111588;"Delfina Jadwiga Skpska (Olek-, -Perka)";"F";86
111588;"Delfina Jadwiga Skpska (Olek-, -Perka)";"F";86
111674;"Janina Skirliska";"F";86
111724;"Anna Maria Skolarczyk";"F";86
111724;"Anna Maria Skolarczyk";"F";86
111728;"Kamila Skolimowska";"F";86
111728;"Kamila Skolimowska";"F";86
111728;"Kamila Skolimowska";"F";86
111749;"Katarzyna Skorupa";"F";86
111773;"Joanna Paulina Skowro";"F";86
111773;"Joanna Paulina Skowro";"F";86
111776;"Joanna Skowroska";"F";86
111776;"Joanna Skowroska";"F";86
111776;"Joanna Skowroska";"F";86
111776;"Joanna Skowroska";"F";86
111776;"Joanna Skowroska";"F";86
111777;"Katarzyna Ewa Skowroska (-Dolata)";"F";86
111778;"Elbieta Skowroska-Katolik";"F";86
111778;"Elbieta Skowroska-Katolik";"F";86
111778;"Elbieta Skowroska-Katolik";"F";86
111778;"Elbieta Skowroska-Katolik";"F";86
111822;"Agnieszka Skrzypulec";"F";86
111822;"Agnieszka Skrzypulec";"F";86
111858;"Kamilla Maria Skadanowska (-Mazurowska)";"F";86
111858;"Kamilla Maria Skadanowska (-Mazurowska)";"F";86
111858;"Kamilla Maria Skadanowska (-Mazurowska)";"F";86
111858;"Kamilla Maria Skadanowska (-Mazurowska)";"F";86
111858;"Kamilla Maria Skadanowska (-Mazurowska)";"F";86
111858;"Kamilla Maria Skadanowska (-Mazurowska)";"F";86
111970;"Maria liwka (-Serkiz, -Pankowa)";"F";86
112023;"Henryka Somczewska-Nowak (-Mitianiec)";"F";86
112465;"Joanna Barbara Smolarek";"F";86
112465;"Joanna Barbara Smolarek";"F";86
112578;"Katarzyna Snopko";"F";86
112578;"Katarzyna Snopko";"F";86
112578;"Katarzyna Snopko";"F";86
112578;"Katarzyna Snopko";"F";86
112578;"Katarzyna Snopko";"F";86
112578;"Katarzyna Snopko";"F";86
112622;"Magorzata Sobaska (-Makowska)";"F";86
112622;"Magorzata Sobaska (-Makowska)";"F";86
112624;"Anna Katarzyna Sobczak (Wojtczak-)";"F";86
112624;"Anna Katarzyna Sobczak (Wojtczak-)";"F";86
112624;"Anna Katarzyna Sobczak (Wojtczak-)";"F";86
112624;"Anna Katarzyna Sobczak (Wojtczak-)";"F";86
112643;"Magorzata Sobieraj (-wienczek)";"F";86
112643;"Magorzata Sobieraj (-wienczek)";"F";86
112643;"Magorzata Sobieraj (-wienczek)";"F";86
112643;"Magorzata Sobieraj (-wienczek)";"F";86
112678;"Aleksandra Anna Socha (-Szelagowski)";"F";86
112678;"Aleksandra Anna Socha (-Szelagowski)";"F";86
112678;"Aleksandra Anna Socha (-Szelagowski)";"F";86
112678;"Aleksandra Anna Socha (-Szelagowski)";"F";86
112678;"Aleksandra Anna Socha (-Szelagowski)";"F";86
112678;"Aleksandra Anna Socha (-Szelagowski)";"F";86
112689;"Kamila Soko";"F";86
112829;"Diana Sokoowska";"F";86
112830;"Beata Sokoowska-Kulesza";"F";86
112830;"Beata Sokoowska-Kulesza";"F";86
112830;"Beata Sokoowska-Kulesza";"F";86
113267;"Teresa Jadwiga Soroka (-Frckowska)";"F";86
113308;"Barbara Sosgrnik (Gawe-)";"F";86
113542;"Maria Jzefa Sotan (Perewit- -Chmieliskab -Kurek)";"F";86
113991;"Maria Springwald";"F";86
114125;"Elbieta Stachurska (-Woniak)";"F";86
114125;"Elbieta Stachurska (-Woniak)";"F";86
114125;"Elbieta Stachurska (-Woniak)";"F";86
114157;"Maria Helena Stadnicka";"F";86
114334;"Danuta Stanisawska (-Dembna)";"F";86
114380;"Agnieszka Stanuch";"F";86
114380;"Agnieszka Stanuch";"F";86
114438;"Agnieszka Staro-Nagay";"F";86
114438;"Agnieszka Staro-Nagay";"F";86
114438;"Agnieszka Staro-Nagay";"F";86
114438;"Agnieszka Staro-Nagay";"F";86
114438;"Agnieszka Staro-Nagay";"F";86
114438;"Agnieszka Staro-Nagay";"F";86
114491;"Grayna Staszak-Makowska";"F";86
114491;"Grayna Staszak-Makowska";"F";86
114494;"Dorota Agnieszka Staszewska (-Kumiszcze)";"F";86
114548;"Kornelia Halina Stawicka";"F";86
114548;"Kornelia Halina Stawicka";"F";86
115675;"Danuta Julia Straszyska (-Kossek)";"F";86
115675;"Danuta Julia Straszyska (-Kossek)";"F";86
115675;"Danuta Julia Straszyska (-Kossek)";"F";86
115751;"Beata Stremler";"F";86
115751;"Beata Stremler";"F";86
116308;"Teresa Sukniewicz (-Kleiber)";"F";86
117135;"Stefania Maria wierzy (-Moro)";"F";86
117135;"Stefania Maria wierzy (-Moro)";"F";86
117135;"Stefania Maria wierzy (-Moro)";"F";86
117135;"Stefania Maria wierzy (-Moro)";"F";86
117135;"Stefania Maria wierzy (-Moro)";"F";86
117135;"Stefania Maria wierzy (-Moro)";"F";86
117135;"Stefania Maria wierzy (-Moro)";"F";86
117139;"Justyna wity";"F";86
117139;"Justyna wity";"F";86
117139;"Justyna wity";"F";86
117165;"Ewa Nikola Swoboda";"F";86
117165;"Ewa Nikola Swoboda";"F";86
117261;"Martyna Synoradzka";"F";86
117261;"Martyna Synoradzka";"F";86
117263;"Ewa Synowska (-Rabiasz)";"F";86
117263;"Ewa Synowska (-Rabiasz)";"F";86
117263;"Ewa Synowska (-Rabiasz)";"F";86
117271;"Grayna Syrek";"F";86
117293;"Beata Syta (Hankiewicz-)";"F";86
117363;"Anna Szafraniec";"F";86
117416;"Karolina Paulina Szczepaniak";"F";86
117416;"Karolina Paulina Szczepaniak";"F";86
117416;"Karolina Paulina Szczepaniak";"F";86
117416;"Karolina Paulina Szczepaniak";"F";86
117421;"Aneta Maria Szczepaska";"F";86
117422;"Magdalena Szczepaska";"F";86
117430;"Lidia Szczerbiska (-Krl)";"F";86
117430;"Lidia Szczerbiska (-Krl)";"F";86
117430;"Lidia Szczerbiska (-Krl)";"F";86
117430;"Lidia Szczerbiska (-Krl)";"F";86
117430;"Lidia Szczerbiska (-Krl)";"F";86
117430;"Lidia Szczerbiska (-Krl)";"F";86
117430;"Lidia Szczerbiska (-Krl)";"F";86
117432;"Zofia Antonina Szczeniewska (-Bryszewska)";"F";86
117432;"Zofia Antonina Szczeniewska (-Bryszewska)";"F";86
117472;"Maria Szeliga (-Palczak)";"F";86
117509;"Irena Szewiska-Kirszenstein";"F";86
117509;"Irena Szewiska-Kirszenstein";"F";86
117509;"Irena Szewiska-Kirszenstein";"F";86
117509;"Irena Szewiska-Kirszenstein";"F";86
117509;"Irena Szewiska-Kirszenstein";"F";86
117509;"Irena Szewiska-Kirszenstein";"F";86
117509;"Irena Szewiska-Kirszenstein";"F";86
117509;"Irena Szewiska-Kirszenstein";"F";86
117509;"Irena Szewiska-Kirszenstein";"F";86
117509;"Irena Szewiska-Kirszenstein";"F";86
117509;"Irena Szewiska-Kirszenstein";"F";86
117548;"Matylda Szlzak-Kowal";"F";86
117548;"Matylda Szlzak-Kowal";"F";86
117592;"Jadwiga Szosler-Wilejto";"F";86
117592;"Jadwiga Szosler-Wilejto";"F";86
117592;"Jadwiga Szosler-Wilejto";"F";86
117598;"Katarzyna Szotyska (-Deberny)";"F";86
117603;"Sawomira Szpek";"F";86
117603;"Sawomira Szpek";"F";86
117620;"Agnieszka Szuchnicka";"F";86
117641;"Eulalia ucja Szwajkowska (-Caban)";"F";86
117641;"Eulalia ucja Szwajkowska (-Caban)";"F";86
117642;"Agnieszka Szwarng";"F";86
117642;"Agnieszka Szwarng";"F";86
117646;"Irena Szydowska";"F";86
117646;"Irena Szydowska";"F";86
117647;"Stanisawa Teresa Szydowska (-Kaczorowska)";"F";86
117647;"Stanisawa Teresa Szydowska (-Kaczorowska)";"F";86
117652;"Krystyna Szymaska-Lara";"F";86
117681;"Otylia Maria Tabacka (-Orowska, -Kauowa)";"F";86
118973;"Alicja Maria Tchrz";"F";86
118973;"Alicja Maria Tchrz";"F";86
118973;"Alicja Maria Tchrz";"F";86
118973;"Alicja Maria Tchrz";"F";86
118973;"Alicja Maria Tchrz";"F";86
119069;"Wanda Telakowska";"F";86
119197;"Katarzyna Barbara Teodorowicz";"F";86
120920;"Agnieszka Magdalena Tomczak";"F";86
122155;"Aurelia Trywiaska-Kollasch";"F";86
122155;"Aurelia Trywiaska-Kollasch";"F";86
122161;"Elbieta Trzeniewska (Nowak-)";"F";86
122952;"Karolina Tymiska";"F";86
122952;"Karolina Tymiska";"F";86
123312;"Jadwiga Umiska";"F";86
123433;"Elbieta Maria Urbaczyk (-Baumann)";"F";86
123433;"Elbieta Maria Urbaczyk (-Baumann)";"F";86
123433;"Elbieta Maria Urbaczyk (-Baumann)";"F";86
123433;"Elbieta Maria Urbaczyk (-Baumann)";"F";86
123435;"Aleksandra Urbaczyk-Olejarczyk";"F";86
123435;"Aleksandra Urbaczyk-Olejarczyk";"F";86
123442;"Danuta Urbanik";"F";86
123533;"Anna Uryniuk";"F";86
123533;"Anna Uryniuk";"F";86
123533;"Anna Uryniuk";"F";86
123533;"Anna Uryniuk";"F";86
123533;"Anna Uryniuk";"F";86
123533;"Anna Uryniuk";"F";86
123548;"Aleksandra Uciska";"F";86
127987;"Jadwiga Wajs-Marcinkiewicz (-Grtkiewicz)";"F";86
127987;"Jadwiga Wajs-Marcinkiewicz (-Grtkiewicz)";"F";86
127987;"Jadwiga Wajs-Marcinkiewicz (-Grtkiewicz)";"F";86
128023;"Zofia Walasek (-Walkiewicz)";"F";86
128025;"Stanisawa Walasiewicz (-Walsh, -Olson)";"F";86
128025;"Stanisawa Walasiewicz (-Walsh, -Olson)";"F";86
128025;"Stanisawa Walasiewicz (-Walsh, -Olson)";"F";86
128036;"Marta Walczykiewicz";"F";86
128036;"Marta Walczykiewicz";"F";86
128036;"Marta Walczykiewicz";"F";86
128036;"Marta Walczykiewicz";"F";86
128147;"Daniela Walkowiak-Pilecka (-Lewicka)";"F";86
128147;"Daniela Walkowiak-Pilecka (-Lewicka)";"F";86
128147;"Daniela Walkowiak-Pilecka (-Lewicka)";"F";86
128147;"Daniela Walkowiak-Pilecka (-Lewicka)";"F";86
128147;"Daniela Walkowiak-Pilecka (-Lewicka)";"F";86
128855;"Wanda Helena Wsowska (Siniarska-, Czaplicka-)";"F";86
128855;"Wanda Helena Wsowska (Siniarska-, Czaplicka-)";"F";86
129398;"Anna Weinzieher";"F";86
129456;"Katarzyna Weiss (-Chwiakowska)";"F";86
129654;"Barbara Wenta-Wojciechowska";"F";86
130191;"Wanda Wiecha-Wanot";"F";86
130195;"Irena Wickowska";"F";86
130195;"Irena Wickowska";"F";86
130238;"Anna Lucyna Wielebnowska";"F";86
130257;"Elbieta Julianna Wierniuk-Jwiak (-Mironowicz)";"F";86
130257;"Elbieta Julianna Wierniuk-Jwiak (-Mironowicz)";"F";86
130257;"Elbieta Julianna Wierniuk-Jwiak (-Mironowicz)";"F";86
130257;"Elbieta Julianna Wierniuk-Jwiak (-Mironowicz)";"F";86
130263;"Anna Wierzbowska";"F";86
130264;"Maria Wierzbowska";"F";86
130297;"Agnieszka Jadwiga Wieszczek-Kordus";"F";86
130297;"Agnieszka Jadwiga Wieszczek-Kordus";"F";86
130389;"Magorzata Wilczek (-Rogo)";"F";86
130389;"Magorzata Wilczek (-Rogo)";"F";86
130389;"Magorzata Wilczek (-Rogo)";"F";86
130389;"Magorzata Wilczek (-Rogo)";"F";86
130389;"Magorzata Wilczek (-Rogo)";"F";86
130389;"Magorzata Wilczek (-Rogo)";"F";86
130443;"Katarzyna Maria Wilk";"F";86
130443;"Katarzyna Maria Wilk";"F";86
130443;"Katarzyna Maria Wilk";"F";86
130443;"Katarzyna Maria Wilk";"F";86
130443;"Katarzyna Maria Wilk";"F";86
130445;"Wioletta Janina Wilk (-Sosnowska)";"F";86
130445;"Wioletta Janina Wilk (-Sosnowska)";"F";86
130446;"Barbara Wilk-lizowska (-Konopka)";"F";86
130446;"Barbara Wilk-lizowska (-Konopka)";"F";86
130446;"Barbara Wilk-lizowska (-Konopka)";"F";86
130446;"Barbara Wilk-lizowska (-Konopka)";"F";86
130446;"Barbara Wilk-lizowska (-Konopka)";"F";86
130446;"Barbara Wilk-lizowska (-Konopka)";"F";86
130446;"Barbara Wilk-lizowska (-Konopka)";"F";86
130446;"Barbara Wilk-lizowska (-Konopka)";"F";86
130446;"Barbara Wilk-lizowska (-Konopka)";"F";86
130446;"Barbara Wilk-lizowska (-Konopka)";"F";86
130446;"Barbara Wilk-lizowska (-Konopka)";"F";86
130446;"Barbara Wilk-lizowska (-Konopka)";"F";86
130446;"Barbara Wilk-lizowska (-Konopka)";"F";86
130446;"Barbara Wilk-lizowska (-Konopka)";"F";86
131122;"Joanna Winiewska";"F";86
131122;"Joanna Winiewska";"F";86
131148;"Grayna Witkowska";"F";86
131148;"Grayna Witkowska";"F";86
131148;"Grayna Witkowska";"F";86
131148;"Grayna Witkowska";"F";86
131148;"Grayna Witkowska";"F";86
131148;"Grayna Witkowska";"F";86
131191;"Sylwia Wlalak (Gawrysiak-)";"F";86
131193;"Anita Wodarczyk";"F";86
131193;"Anita Wodarczyk";"F";86
131193;"Anita Wodarczyk";"F";86
131194;"Anna Boena Wodarczyk";"F";86
131195;"Urszula Ewa Wodarczyk";"F";86
131195;"Urszula Ewa Wodarczyk";"F";86
131195;"Urszula Ewa Wodarczyk";"F";86
131196;"Wanda Anna Wodarczyk (-Skupie)";"F";86
131197;"Marta Wodkowska";"F";86
131197;"Marta Wodkowska";"F";86
131199;"Maja Martyna Woszczowska";"F";86
131199;"Maja Martyna Woszczowska";"F";86
131199;"Maja Martyna Woszczowska";"F";86
131242;"Julia Wojciechowska (-Senftleben)";"F";86
131248;"Alexandra Wjcik";"F";86
131250;"Jolanta Wjcik";"F";86
131251;"Katarzyna Wjcik";"F";86
131261;"Ewelina Wojnarowska";"F";86
131268;"Ewa Romana Wojtaszek (-Wisa)";"F";86
131269;"Anna Wojtaszek-Pazera (-Bocson)";"F";86
131270;"Magorzata Wojtkowiak";"F";86
131270;"Magorzata Wojtkowiak";"F";86
131270;"Magorzata Wojtkowiak";"F";86
131270;"Magorzata Wojtkowiak";"F";86
131275;"Magorzata Wojtyra";"F";86
131379;"Barbara Mirosawa Wolnicka-Szewczyk";"F";86
131379;"Barbara Mirosawa Wolnicka-Szewczyk";"F";86
131379;"Barbara Mirosawa Wolnicka-Szewczyk";"F";86
131379;"Barbara Mirosawa Wolnicka-Szewczyk";"F";86
131379;"Barbara Mirosawa Wolnicka-Szewczyk";"F";86
131745;"Agata Ewa Wrbel";"F";86
131745;"Agata Ewa Wrbel";"F";86
131755;"Paula Wroska";"F";86
131924;"Patrycja Wyciszkiewicz";"F";86
131924;"Patrycja Wyciszkiewicz";"F";86
131924;"Patrycja Wyciszkiewicz";"F";86
131959;"Magorzata Wysocka";"F";86
131963;"Barbara Maria Wysoczaska (Szeja-)";"F";86
131963;"Barbara Maria Wysoczaska (Szeja-)";"F";86
131963;"Barbara Maria Wysoczaska (Szeja-)";"F";86
131963;"Barbara Maria Wysoczaska (Szeja-)";"F";86
132066;"Jie Xu";"F";86
132066;"Jie Xu";"F";86
133626;"Joanna Zachoszcz";"F";86
133652;"Magorzata Zadura";"F";86
133664;"Liliana Zagacka";"F";86
133808;"Katarzyna akowicz";"F";86
134128;"Alexandra Zawistowska";"F";86
134159;"Dorota Zaczna (-Stpie)";"F";86
134164;"Beata Margaryta bikowska (Szulc-)";"F";86
134176;"Dorota Zdanowska (-Girard)";"F";86
134208;"Elbieta Regina ebrowska (Bednarek-)";"F";86
134264;"Wiesawa Barbara elaskowska (-Raska)";"F";86
134264;"Wiesawa Barbara elaskowska (-Raska)";"F";86
134264;"Wiesawa Barbara elaskowska (-Raska)";"F";86
134264;"Wiesawa Barbara elaskowska (-Raska)";"F";86
134264;"Wiesawa Barbara elaskowska (-Raska)";"F";86
134264;"Wiesawa Barbara elaskowska (-Raska)";"F";86
134324;"Anna Zemla-Krajewska";"F";86
134348;"Mariola Katarzyna Zenik (Barbachowska-)";"F";86
134403;"Lidia Zgajewska";"F";86
134925;"Barbara Ziba";"F";86
134925;"Barbara Ziba";"F";86
134925;"Barbara Ziba";"F";86
134925;"Barbara Ziba";"F";86
134925;"Barbara Ziba";"F";86
134925;"Barbara Ziba";"F";86
134965;"Boena Zientarska (-Markiewicz)";"F";86
134965;"Boena Zientarska (-Markiewicz)";"F";86
69;"Tamara Abalde Daz";"F";10
387;"Sonia Abejn Esteban";"F";10
397;"Mara Abel Diguez";"F";10
397;"Mara Abel Diguez";"F";10
630;"Anna Accensi Abella";"F";10
640;"Carmen Acedo Jorge";"F";10
662;"Loreto Achaerandio Snchez-Marn";"F";10
1164;"Naroa Agirre Kamio";"F";10
1164;"Naroa Agirre Kamio";"F";10
1234;"Alessandra Aguilar Morn";"F";10
1234;"Alessandra Aguilar Morn";"F";10
1234;"Alessandra Aguilar Morn";"F";10
1240;"Elisabeth ""Elisa"" Aguilar Lpez";"F";10
1240;"Elisabeth ""Elisa"" Aguilar Lpez";"F";10
1254;"Macarena Aguilar Daz";"F";10
1254;"Macarena Aguilar Daz";"F";10
1262;"Sandra Aguilar Navarro";"F";10
1262;"Sandra Aguilar Navarro";"F";10
2210;"Marina Alabau Neira";"F";10
2210;"Marina Alabau Neira";"F";10
2210;"Marina Alabau Neira";"F";10
2287;"Julia Mara Alba Alarc";"F";10
2342;"Nely Carla Alberto Francisca";"F";10
2342;"Nely Carla Alberto Francisca";"F";10
3023;"Ana Isabel Alonso Nieto";"F";10
3023;"Ana Isabel Alonso Nieto";"F";10
3023;"Ana Isabel Alonso Nieto";"F";10
3029;"Jessica Alonso Bernardo";"F";10
3042;"Miriam Alonso Manteca";"F";10
3042;"Miriam Alonso Manteca";"F";10
3044;"Patricia Alonso Jimnez";"F";10
3055;"Glory Alozie Oluchi";"F";10
3175;"Elia Mara ""Lil"" Gonzlez-lvarez y Lpez-Chicheri (-de la Valdene)";"F";10
3175;"Elia Mara ""Lil"" Gonzlez-lvarez y Lpez-Chicheri (-de la Valdene)";"F";10
3175;"Elia Mara ""Lil"" Gonzlez-lvarez y Lpez-Chicheri (-de la Valdene)";"F";10
3178;"Luisa Mara lvrez Iglesias";"F";10
3192;"Sara Yaneisy lvarez Menndez";"F";10
3192;"Sara Yaneisy lvarez Menndez";"F";10
3192;"Sara Yaneisy lvarez Menndez";"F";10
3204;"Ana Beln lvaro Bascuana";"F";10
3506;"Marta Amors Romagosa";"F";10
3506;"Marta Amors Romagosa";"F";10
3506;"Marta Amors Romagosa";"F";10
3507;"Vanessa Amors Quiles";"F";10
3507;"Vanessa Amors Quiles";"F";10
4118;"Amaya Andrs Beracoetxea";"F";10
4142;"Maite Teresa Andreu Rodrguez";"F";10
4520;"Mnica Antich";"F";10
4520;"Mnica Antich";"F";10
4542;"Cristina Antoln Fernndez";"F";10
4542;"Cristina Antoln Fernndez";"F";10
4813;"Izaskun Aramburu Balda";"F";10
4813;"Izaskun Aramburu Balda";"F";10
4813;"Izaskun Aramburu Balda";"F";10
4973;"Vanesa Arenas Comeron";"F";10
4996;"Blanca Ares Torres";"F";10
5136;"Margarita Armengol Fuster";"F";10
5273;"Paloma Arranz Santamarta";"F";10
5294;"Igone Arribas Bailn";"F";10
5350;"Elena Artamendi Garca";"F";10
5350;"Elena Artamendi Garca";"F";10
5350;"Elena Artamendi Garca";"F";10
5350;"Elena Artamendi Garca";"F";10
5350;"Elena Artamendi Garca";"F";10
5350;"Elena Artamendi Garca";"F";10
5351;"Montserrat Artamendi Garca";"F";10
5351;"Montserrat Artamendi Garca";"F";10
5351;"Montserrat Artamendi Garca";"F";10
5351;"Montserrat Artamendi Garca";"F";10
5351;"Montserrat Artamendi Garca";"F";10
5351;"Montserrat Artamendi Garca";"F";10
5381;"Marta Artigas y Masdeu";"F";10
5381;"Marta Artigas y Masdeu";"F";10
5381;"Marta Artigas y Masdeu";"F";10
5381;"Marta Artigas y Masdeu";"F";10
5381;"Marta Artigas y Masdeu";"F";10
5381;"Marta Artigas y Masdeu";"F";10
5390;"Ainhoa Artolazbal Royo";"F";10
5508;"Sabina Asenjo lvarez";"F";10
6046;"Natalia Autric Amarillo de Sancho";"F";10
6199;"Nuria Ayala Mitjavila";"F";10
6199;"Nuria Ayala Mitjavila";"F";10
6199;"Nuria Ayala Mitjavila";"F";10
6344;"Mnica Azn Canalda";"F";10
6344;"Mnica Azn Canalda";"F";10
6345;"Sandra Azn Canalda";"F";10
6345;"Sandra Azn Canalda";"F";10
